Scene Irradiance,Image Brightness
0.7663734000000014,0.9041283373684209
0.7673508999999975,0.9045910721052629
0.7683284000000011,0.9050526805263153
0.7693060000000002,0.9055133978947372
0.7702835000000025,0.9059735063157895
0.7712609999999998,0.9064331310526326
0.7722384999999983,0.9068921726315786
0.7732160000000007,0.9073507126315792
0.774193499999998,0.9078086436842099
0.7751710999999973,0.9082655973684209
0.7761485999999992,0.9087223794736834
0.7771261000000014,0.909179054736843
0.7781035999999991,0.9096351331578953
0.7790811000000011,0.9100910826315785
0.7800587000000004,0.9105470510526316
0.7810362,0.9110022163157894
0.7820136999999961,0.9114572126315788
0.7829911999999984,0.9119121110526308
0.7839687000000019,0.9123670021052634
0.784946199999998,0.9128214715789472
0.7859238000000032,0.9132752478947375
0.7869012999999996,0.9137288757894743
0.7878787999999992,0.9141819910526321
0.7888563000000011,0.9146350157894738
0.7898337999999975,0.9150876831578949
0.7908113000000011,0.9155404442105256
0.7917889000000001,0.9159932021052634
0.7927664000000024,0.9164458368421048
0.7937439,0.9168979863157897
0.794721399999998,0.9173493110526314
0.7956989000000003,0.9178000936842108
0.796676399999998,0.9182503510526319
0.7976539999999972,0.9186996857894735
0.7986314999999992,0.9191479810526316
0.7996090000000016,0.9195956589473679
0.8005864999999994,0.92004201
0.8015640000000015,0.9204875247368425
0.8025414999999994,0.9209327057894732
0.8035190999999997,0.921377469473684
0.8044965999999961,0.9218218794736837
0.8054740999999984,0.9222658673684205
0.806451600000002,0.9227093299999993
0.8074290999999983,0.923152134736842
0.8084066000000009,0.923595032631578
0.8093841999999998,0.9240378463157896
0.8103616999999987,0.9244801236842103
0.8113392000000009,0.9249218905263161
0.8123166999999974,0.9253629763157897
0.8132942000000011,0.9258030794736846
0.8142717000000033,0.9262421652631582
0.8152493000000025,0.9266809705263157
0.8162268000000003,0.9271198194736844
0.8172042999999977,0.9275586852631578
0.8181818000000001,0.9279973236842105
0.8191592999999979,0.928435665263158
0.8201368999999972,0.9288736905263155
0.8211143999999991,0.9293108784210528
0.8220919000000015,0.9297477878947374
0.8230693999999995,0.9301844399999998
0.8240469000000017,0.9306208457894733
0.825024399999999,0.9310566499999999
0.8260019999999992,0.93149167894737
0.826979499999996,0.9319261657894733
0.8279569999999984,0.9323597289473678
0.828934500000002,0.9327925621052634
0.8299119999999987,0.9332249694736836
0.8308895000000012,0.9336567673684208
0.8318671000000001,0.9340880378947369
0.8328445999999984,0.9345187768421057
0.8338221000000007,0.9349490042105261
0.8347995999999974,0.9353782063157895
0.835777100000001,0.9358073421052632
0.8367546000000035,0.936236152631579
0.8377322000000025,0.9366642942105261
0.8387097000000006,0.9370918842105267
0.8396871999999973,0.9375184189473683
0.8406646999999998,0.9379445536842105
0.8416421999999979,0.9383695068421052
0.8426197000000001,0.9387942931578948
0.8435972999999991,0.939218972631579
0.8445748000000015,0.9396436905263165
0.8455522999999998,0.9400683299999997
0.846529800000002,0.9404925610526315
0.8475072999999986,0.9409161563157898
0.8484847999999969,0.9413379915789474
0.849462399999996,0.9417593300000003
0.8504398999999984,0.9421802815789474
0.851417400000002,0.9426003494736842
0.8523948999999987,0.9430204594736838
0.8533724000000014,0.9434404989473686
0.8543500000000004,0.9438604757894733
0.855327499999998,0.9442798721052633
0.8563050000000004,0.9446989699999999
0.8572824999999974,0.9451177147368417
0.858260000000001,0.9455358263157895
0.8592375000000034,0.9459537326315789
0.8602151000000027,0.9463712778947369
0.8611926000000009,0.9467882094736837
0.862170099999997,0.947204203157895
0.8631475999999995,0.9476180021052633
0.8641250999999976,0.9480312184210525
0.8651026,0.9484438036842107
0.8660801999999991,0.9488554515789481
0.8670577000000016,0.9492666268421053
0.8680351999999999,0.9496771126315781
0.8690127000000023,0.9500873847368418
0.8699901999999985,0.9504966815789474
0.8709676999999968,0.9509060010526312
0.8719452999999957,0.9513153010526313
0.8729227999999983,0.9517245757894742
0.873900300000002,0.9521337036842108
0.874877799999999,0.9525414836842105
0.8758553000000016,0.9529483052631573
0.8768327999999986,0.953354199473684
0.8778103999999978,0.9537595342105264
0.8787879000000002,0.9541647273684207
0.8797653999999974,0.9545694321052632
0.880742900000001,0.9549740226315788
0.8817204000000035,0.9553784410526317
0.8826979000000006,0.9557825289473684
0.883675500000001,0.9561861184210525
0.8846529999999967,0.9565889978947367
0.8856304999999993,0.9569916447368416
0.8866079999999976,0.9573933273684209
0.8875855,0.9577949005263153
0.8885630000000027,0.9581960710526317
0.8895406000000016,0.9585967168421055
0.8905181000000002,0.9589972057894736
0.8914956000000025,0.9593969589473689
0.8924730999999981,0.9597965552631575
0.8934505999999968,0.9601958573684211
0.8944281999999957,0.9605949473684207
0.8954056999999983,0.9609938310526317
0.8963832000000019,0.9613924110526317
0.8973606999999991,0.9617907936842106
0.8983382000000018,0.9621876605263158
0.8993156999999985,0.9625833668421052
0.9002932999999975,0.9629790784210526
0.9012707999999999,0.9633748421052629
0.9022482999999973,0.9637701299999998
0.9032258000000012,0.9641652357894733
0.9042033000000035,0.964560397894737
0.9051808000000009,0.9649552500000003
0.906158400000001,0.9653492968421054
0.9071358999999963,0.9657432031578944
0.908113399999999,0.966136746842105
0.9090908999999975,0.9665303736842111
0.9100684,0.9669239873684208
0.9110459000000027,0.9673168684210529
0.9120235000000015,0.9677096268421048
0.9130010000000003,0.9681019426315792
0.9139785000000028,0.968492810526316
0.914955999999998,0.9688829831578946
0.9159334999999967,0.969271978421053
0.916910999999999,0.9696602694736839
0.9178885999999983,0.9700478821052627
0.9188661000000019,0.9704353210526317
0.9198435999999993,0.9708226752631574
0.9208211000000021,0.9712094989473689
0.9217985999999981,0.9715952357894744
0.9227760999999955,0.9719801221052629
0.9237536999999997,0.9723641778947368
0.9247311999999973,0.9727480310526305
0.9257087000000012,0.9731314915789478
0.9266862000000035,0.9735142952631582
0.9276637000000012,0.973896334210526
0.9286413000000013,0.9742770278947377
0.9296187999999961,0.9746562105263159
0.9305962999999988,0.9750350889473686
0.9315737999999975,0.975413608421053
0.9325513,0.9757918126315791
0.9335288000000027,0.9761697215789472
0.9345064000000016,0.9765474726315791
0.9354839000000006,0.9769239747368424
0.9364614000000031,0.9772989700000007
0.9374388999999976,0.9776730036842107
0.9384163999999966,0.9780464505263159
0.939393899999999,0.9784199068421059
0.9403714999999983,0.9787934005263152
0.9413490000000019,0.979166855789474
0.9423264999999995,0.979540153157895
0.9433040000000024,0.9799125368421061
0.9442814999999978,0.9802836736842104
0.9452589999999955,0.9806541773684206
0.9462365999999995,0.9810247568421055
0.9472140999999971,0.9813952289473685
0.9481916000000011,0.9817636194736845
0.9491691000000035,0.9821315178947374
0.9501466000000013,0.9824993999999995
0.9511240999999969,0.9828671726315789
0.952101700000004,0.9832334931578945
0.9530791999999987,0.9835989121052631
0.9540566999999974,0.9839642442105262
0.9550342,0.9843295952631581
0.9560117000000027,0.9846948500000006
0.9569892000000014,0.9850593057894745
0.9579668000000007,0.9854225947368425
0.9589443000000032,0.9857851536842108
0.9599217999999987,0.9861463363157891
0.9608992999999966,0.9865045510526319
0.961876799999999,0.9868613321052625
0.9628543000000028,0.9872177968421053
0.9638319000000019,0.98757398
0.9648094000000046,0.9879298984210527
0.9657869000000024,0.988285626842105
0.9667643999999976,0.9886412831578955
0.9677418999999955,0.9889956321052635
0.9687194999999992,0.9893468205263154
0.969696999999997,0.9896973836842103
0.9706745000000011,0.9900477463157894
0.9716520000000035,0.9903969531578942
0.9726295000000014,0.9907459089473679
0.9736069999999968,0.9910938168421051
0.9745846000000044,0.9914387794736838
0.9755620999999984,0.991783157894737
0.9765395999999973,0.9921247663157894
0.9775171,0.9924662599999999
0.9784946000000028,0.9928074436842103
0.9794721000000017,0.9931463252631576
0.9804497000000009,0.993485072105263
0.9814272000000035,0.993823911052631
0.9824046999999985,0.9941629447368423
0.9833821999999965,0.9945020489473686
0.984359699999999,0.994837869999999
0.985337200000003,0.9951725078947368
0.9863148000000018,0.995506032631579
0.9872923000000047,0.9958362078947371
0.9882698000000028,0.9961648694736841
0.9892472999999973,0.9964929394736842
0.9902247999999954,0.9968171405263164
0.9912022999999982,0.9971405094736843
0.992179899999997,0.9974617047368423
0.9931574000000011,0.9977803721052625
0.9941349000000037,0.9980986689473691
0.9951124000000017,0.9984164968421044
0.9960898999999964,0.9987339731578949
0.997067399999999,0.9990510431578946
0.9980449999999982,0.9993677705263156
0.9990224999999973,0.9996840657894733
1.0,1.0
